evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,total_price,avg_price,avg_pages,author_count,publisher_count,language_count,share_pct,secondary_value,notes
top_title_demand,title,La Milla Verde,Fireside Books,Spanish,title_value_rank,2597.0,1,1,1,1,13.41,13.41,448.0,2.0,,,0.0178,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Something Borrowed (Darcy & Rachel  #1)",St. Martin's Press,English,title_value_rank,2598.0,1,1,1,1,13.41,13.41,322.0,0.0,,,0.0178,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Fables  Vol. 8: Wolves,Vertigo,English,title_value_rank,2599.0,1,1,2,2,13.4,6.7,160.0,5.0,,,0.0178,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Magic Barrel,Farrar Straus and Giroux,United States English,title_value_rank,2600.0,1,1,1,1,13.39,13.39,240.0,2.0,,,0.0177,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Strange Fits of Passion,Mariner Books,English,title_value_rank,2601.0,1,1,1,1,13.38,13.38,352.0,1.0,,,0.0177,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Crime and Punishment (Norton Critical Editions),Norton and Co.,English,title_value_rank,2602.0,1,1,1,1,13.37,13.37,690.0,3.0,,,0.0177,1964.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Cyrano de Bergerac,Signet Classics,English,title_value_rank,2603.0,1,1,1,1,13.37,13.37,240.0,5.0,,,0.0177,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Storm of the Century,Pocket,English,title_value_rank,2604.0,1,1,1,1,13.37,13.37,376.0,1.0,,,0.0177,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Control Freak (SVH Senior Year  #35)",Bantam,English,title_value_rank,2605.0,1,1,1,1,13.36,13.36,192.0,1.0,,,0.0177,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Ovid's Metamorphoses: Books 1-5,University of Oklahoma Press,English,title_value_rank,2606.0,1,1,1,1,13.36,13.36,584.0,2.0,,,0.0177,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,English Passengers,Anchor,English,title_value_rank,2607.0,1,1,1,1,13.35,13.35,446.0,0.0,,,0.0177,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Museum of Terror  Vol. 3: The Long Hair in the Attic,Dark Horse Manga,English,title_value_rank,2608.0,1,1,1,1,13.35,13.35,392.0,2.0,,,0.0177,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Historical Atlas of New York City: A Visual Celebration of Nearly 400 Years of New York City's History,Holt Paperbacks,English,title_value_rank,2609.0,1,1,1,1,13.35,13.35,192.0,2.0,,,0.0177,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Pat Hobby Stories,Scribner,English,title_value_rank,2610.0,1,1,2,2,13.34,6.67,192.0,2.0,,,0.0177,1995.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Sixteen Pleasures,Delta,English,title_value_rank,2611.0,1,1,2,2,13.34,6.67,384.0,1.0,,,0.0177,1995.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Charles Taylor,Cambridge University Press,English,title_value_rank,2612.0,1,1,1,1,13.34,13.34,220.0,1.0,,,0.0177,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Wake (The Sandman  #10)",Vertigo,English,title_value_rank,2613.0,1,1,1,1,13.34,13.34,191.0,5.0,,,0.0177,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Robinson Crusoe,Oxford University Press,English,title_value_rank,2614.0,1,1,1,1,13.33,13.33,306.0,0.0,,,0.0177,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Face Off: How to Draw Amazing Caricatures & Comic Portraits,Impact,English,title_value_rank,2615.0,1,1,2,2,13.32,6.66,127.0,1.0,,,0.0177,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Mulliner Nights (Mr. Mulliner  #3)",Vintage,English,title_value_rank,2616.0,1,1,1,1,13.32,13.32,240.0,1.0,,,0.0177,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Under the Duvet,Penguin UK,English,title_value_rank,2617.0,1,1,1,1,13.32,13.32,304.0,1.0,,,0.0177,2009.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Eden Close,Mariner Books,United States English,title_value_rank,2618.0,1,1,1,1,13.31,13.31,265.0,1.0,,,0.0176,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Marcel Proust: On Art and Literature 1896-1919,Carroll & Graf Publishers,English,title_value_rank,2619.0,1,1,1,1,13.31,13.31,416.0,2.0,,,0.0176,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1)",Anchor Books,English,title_value_rank,2620.0,1,1,1,1,13.31,13.31,235.0,1.0,,,0.0176,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Ultramarines Omnibus (Ultramarines #1-3)",Games Workshop,English,title_value_rank,2621.0,1,1,1,1,13.31,13.31,768.0,1.0,,,0.0176,2008.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"God of Tarot (Tarot  #1)",Ace,United States English,title_value_rank,2622.0,1,1,1,1,13.3,13.3,288.0,1.0,,,0.0176,1987.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Up in a Heaval (Xanth #26)",Tor Fantasy,English,title_value_rank,2623.0,1,1,1,1,13.3,13.3,342.0,1.0,,,0.0176,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Everyman's Library,English,title_value_rank,2624.0,1,1,1,1,13.29,13.29,1122.0,2.0,,,0.0176,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Persepolis: The Story of a Childhood (Persepolis  #1)",Pantheon,English,title_value_rank,2625.0,1,1,1,1,13.28,13.28,153.0,2.0,,,0.0176,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Fanta C (Loveswept   #217)",Loveswept,English,title_value_rank,2626.0,1,1,2,2,13.27,6.635,192.0,1.0,,,0.0176,1987.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Penguin Books,United States English,title_value_rank,2627.0,1,1,1,1,13.27,13.27,288.0,3.0,,,0.0176,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Send No Flowers (Bed & Breakfast #2)",Bantam,English,title_value_rank,2628.0,1,1,1,1,13.26,13.26,225.0,1.0,,,0.0176,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Lights Out,Fawcett Books,English,title_value_rank,2629.0,1,1,1,1,13.25,13.25,352.0,1.0,,,0.0176,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Children Playing Before a Statue of Hercules,Simon & Schuster,English,title_value_rank,2630.0,1,1,1,1,13.24,13.24,344.0,19.0,,,0.0175,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Point to Point Navigation,Doubleday Books,English,title_value_rank,2631.0,1,1,1,1,13.24,13.24,277.0,1.0,,,0.0175,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Because Of Winn Dixie,Candlewick Press,English,title_value_rank,2632.0,1,1,1,1,13.23,13.23,182.0,1.0,,,0.0175,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Oxford University Press USA,British English,title_value_rank,2633.0,1,1,1,1,13.23,13.23,1262.0,2.0,,,0.0175,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Assignation: Stories,PerfectBound,English,title_value_rank,2634.0,1,1,1,1,13.23,13.23,208.0,1.0,,,0.0175,1996.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Imaginary Girlfriend,Ballantine Books,English,title_value_rank,2635.0,1,1,1,1,13.23,13.23,208.0,1.0,,,0.0175,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Snow,Random House,English,title_value_rank,2636.0,1,1,1,1,13.22,13.22,72.0,2.0,,,0.0175,1962.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree)",Minotaur Books,English,title_value_rank,2637.0,1,1,2,2,13.22,6.61,656.0,2.0,,,0.0175,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Queen of Babble (Queen of Babble  #1)",William Morrow,English,title_value_rank,2638.0,1,1,2,2,13.21,6.605,309.0,1.0,,,0.0175,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"A Viagem do Caminheiro da Alvorada (As Crónicas de Nárnia  #5)",Editorial Presença,Portuguese,title_value_rank,2639.0,1,1,1,1,13.21,13.21,176.0,3.0,,,0.0175,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,ECW Press,United States English,title_value_rank,2640.0,1,1,1,1,13.21,13.21,450.0,1.0,,,0.0175,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Inside Himalaya,Weidenfeld & Nicolson,British English,title_value_rank,2641.0,1,1,1,1,13.21,13.21,200.0,2.0,,,0.0175,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Partners in Crime (Tommy and Tuppence #2)",HarperCollins Publishers,English,title_value_rank,2642.0,1,1,1,1,13.21,13.21,347.0,1.0,,,0.0175,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Relatos de lo inesperado,Anagrama,Spanish,title_value_rank,2643.0,1,1,1,1,13.21,13.21,320.0,3.0,,,0.0175,2016.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Selected Non-Fictions,Penguin Books,English,title_value_rank,2644.0,1,1,1,1,13.21,13.21,560.0,4.0,,,0.0175,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Philosophy of History,Dover Publications,United States English,title_value_rank,2645.0,1,1,1,1,13.21,13.21,457.0,2.0,,,0.0175,1956.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Philosophical Investigations,Pearson,English,title_value_rank,2646.0,1,1,2,2,13.21,6.605,256.0,0.0,,,0.0175,1973.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Valkyries,HarperOne,United States English,title_value_rank,2647.0,1,1,3,3,13.19,4.3967,212.0,0.0,,,0.0175,1996.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Brave Women of the Gulf Wars: Operation Desert Storm and Operation Iraqi Freedom,Twenty-First Century Books (CT),English,title_value_rank,2648.0,1,1,1,1,13.19,13.19,112.0,2.0,,,0.0175,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Collected Stories of Philip K. Dick 3: Second Variety,Citadel,English,title_value_rank,2649.0,1,1,1,1,13.19,13.19,414.0,2.0,,,0.0175,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Turn of the Screw (Norton Critical Edition),W. W. Norton & Co.,English,title_value_rank,2650.0,1,1,1,1,13.19,13.19,271.0,3.0,,,0.0175,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Sun in the Morning: My Early Years in India and England,St. Martin's Press,United States English,title_value_rank,2651.0,1,1,2,2,13.18,6.59,454.0,1.0,,,0.0175,1990.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Filth,W. W. Norton Company,English,title_value_rank,2652.0,1,1,1,1,13.18,13.18,393.0,0.0,,,0.0175,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Love Poems,William Morrow,English,title_value_rank,2653.0,1,1,1,1,13.18,13.18,96.0,1.0,,,0.0175,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,An Inquiry into the Nature and Causes of the Wealth of Nations,Arlington House,English,title_value_rank,2654.0,1,1,2,2,13.17,6.585,1264.0,1.0,,,0.0175,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Working with Emotional Intelligence,Bantam,English,title_value_rank,2655.0,1,1,1,1,13.16,13.16,400.0,1.0,,,0.0174,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Three Plays of Euripides: Alcestis/Medea/The Bacchae,W.W. Norton & Company,English,title_value_rank,2656.0,1,1,2,2,13.15,6.575,144.0,2.0,,,0.0174,1974.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Savage Beauty: The Life of Edna St. Vincent Millay,Random House Trade,English,title_value_rank,2657.0,1,1,1,1,13.14,13.14,608.0,1.0,,,0.0174,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Scholastic Success with 4th Grade Workbook,Teaching Resources,United States English,title_value_rank,2658.0,1,1,1,1,13.14,13.14,416.0,1.0,,,0.0174,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,El Aleph,Planeta Publishing,Spanish,title_value_rank,2659.0,1,1,1,1,13.13,13.13,253.0,1.0,,,0.0174,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Friends  Lovers  Chocolate (Isabel Dalhousie  #2)",Pantheon Books,English,title_value_rank,2660.0,1,1,1,1,13.13,13.13,261.0,1.0,,,0.0174,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Getting Rid of Bradley,Mira,English,title_value_rank,2661.0,1,1,1,1,13.13,13.13,248.0,1.0,,,0.0174,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Mother’s Recompense / A Backward Glance,Library of America,English,title_value_rank,2662.0,1,1,1,1,13.13,13.13,1137.0,2.0,,,0.0174,1990.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life,Waterbrook Press,English,title_value_rank,2663.0,1,1,1,1,13.12,13.12,256.0,1.0,,,0.0174,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The OK Book,HarperCollins,United States English,title_value_rank,2664.0,1,1,1,1,13.12,13.12,40.0,2.0,,,0.0174,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Politics of Injustice: Crime and Punishment in America,Sage Publications Inc,English,title_value_rank,2665.0,1,1,1,1,13.12,13.12,272.0,2.0,,,0.0174,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
