evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,publisher_count,language_count,total_price,avg_price,avg_pages,share_pct,notes
author_publisher_mix,author_publisher,Piers Anthony,Tor Books,,publisher_rank_within_author,3.0,7,7,3,3,,,,29.71,9.9033,,9.7263,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Plato,Basic Books,,publisher_rank_within_author,3.0,1,1,2,2,,,,27.78,13.89,,16.3354,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Quentin Blake,Viking Children's Books,,publisher_rank_within_author,3.0,1,1,2,2,,,,25.57,12.785,,12.8318,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Ray Bradbury,iBooks,,publisher_rank_within_author,3.0,1,1,2,2,,,,22.9,11.45,,16.2677,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Roald Dahl,Samuel French Ltd,,publisher_rank_within_author,3.0,1,1,3,3,,,,39.26,13.0867,,12.0674,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Robert A. Heinlein,Del Rey,,publisher_rank_within_author,3.0,3,3,5,5,,,,43.49,8.698,,27.5323,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Rumiko Takahashi,VIZ Media,,publisher_rank_within_author,3.0,12,12,7,7,,,,59.21,8.4586,,22.6027,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Sandra Brown,Bantam,,publisher_rank_within_author,3.0,7,7,3,3,,,,31.98,10.66,,8.8602,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Sophocles,Hackett Publishing Company Inc.,,publisher_rank_within_author,3.0,1,1,2,2,,,,24.9,12.45,,14.6187,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,SparkNotes,Oxford University Press USA,,publisher_rank_within_author,3.0,1,1,2,2,,,,26.77,13.385,,19.6419,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Stephen King,Berkley,,publisher_rank_within_author,3.0,1,1,3,3,,,,29.45,9.8167,,6.6698,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Terry Pratchett,HarperTorch,,publisher_rank_within_author,3.0,2,2,1,1,,,,18.08,18.08,,10.8504,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Tom Clancy,Penguin Books Ltd.,,publisher_rank_within_author,3.0,1,1,3,3,,,,38.75,12.9167,,18.3649,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Tracy Hickman,Spectra,,publisher_rank_within_author,3.0,3,3,3,3,,,,30.82,10.2733,,15.4046,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Ursula K. Le Guin,Random House Value Publishing,,publisher_rank_within_author,3.0,1,1,2,2,,,,20.33,10.165,,11.0501,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,V.C. Andrews,Wheeler Publishing,,publisher_rank_within_author,3.0,1,1,2,2,,,,20.91,10.455,,11.2844,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Goldman,Ballantine Books,,publisher_rank_within_author,3.0,2,2,2,2,,,,21.1,10.55,,14.855,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Shakespeare,Simon Schuster,,publisher_rank_within_author,3.0,3,3,3,3,,,,42.82,14.2733,,14.4652,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Sleator,Dutton Books,,publisher_rank_within_author,3.0,2,2,2,2,,,,21.31,10.655,,16.0479,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Agatha Christie,Random House Audio,,publisher_rank_within_author,4.0,1,1,2,2,,,,21.86,10.93,,8.6894,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Alan Dean Foster,Warner Books,,publisher_rank_within_author,4.0,1,1,1,1,,,,18.94,18.94,,10.5445,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Aldous Huxley,Dalkey Archive Press,,publisher_rank_within_author,4.0,1,1,2,2,,,,22.47,11.235,,13.855,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Anne Rice,Knopf Publishing Group,,publisher_rank_within_author,4.0,1,1,2,2,,,,28.09,14.045,,13.7851,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,C.S. Lewis,B&H Publishing Group,,publisher_rank_within_author,4.0,1,1,2,2,,,,28.86,14.43,,13.875,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Christopher Hitchens,Verso,,publisher_rank_within_author,4.0,5,5,4,4,,,,20.02,5.005,,14.9492,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Chuck Palahniuk,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House,,publisher_rank_within_author,4.0,1,1,1,1,,,,16.56,16.56,,9.9946,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Clive Cussler,Berkley Books,,publisher_rank_within_author,4.0,1,1,1,1,,,,19.4,19.4,,11.482,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dan Simmons,Harper Voyager,,publisher_rank_within_author,4.0,2,2,1,1,,,,16.45,16.45,,10.6659,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dave Eggers,J'ai Lu,,publisher_rank_within_author,4.0,1,1,2,2,,,,25.61,12.805,,16.172,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dean Koontz,Berkley,,publisher_rank_within_author,4.0,10,10,3,3,,,,15.56,5.1867,,10.8341,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dick Francis,Fawcett,,publisher_rank_within_author,4.0,2,2,1,1,,,,10.15,10.15,,5.9388,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dr. Seuss,Listening Library (Audio),,publisher_rank_within_author,4.0,1,1,1,1,,,,13.8,13.8,,8.0028,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Ernest Hemingway,Vintage,,publisher_rank_within_author,4.0,1,1,2,2,,,,25.68,12.84,,18.6249,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Francine Pascal,Sweet Valley,,publisher_rank_within_author,4.0,2,2,2,2,,,,21.98,10.99,,13.8309,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Gabriel García Márquez,Plaza y Janes,,publisher_rank_within_author,4.0,5,5,2,2,,,,23.45,11.725,,14.2623,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Georg Wilhelm Friedrich Hegel,Harper Perennial,,publisher_rank_within_author,4.0,1,1,1,1,,,,17.42,17.42,,11.181,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Gordon Korman,Scholastic Audio Books,,publisher_rank_within_author,4.0,1,1,1,1,,,,17.07,17.07,,7.4457,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Isaac Asimov,Random House Value Publishing,,publisher_rank_within_author,4.0,2,2,2,2,,,,23.01,11.505,,16.1213,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,J.R.R. Tolkien,聯經出版事業股份有限公司,,publisher_rank_within_author,4.0,2,2,2,2,,,,26.09,13.045,,9.833,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Jack Vance,British Library,,publisher_rank_within_author,4.0,1,1,1,1,,,,6.75,6.75,,5.2677,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,James Patterson,Vision,,publisher_rank_within_author,4.0,7,7,5,5,,,,12.98,2.596,,6.0059,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Janet Evanovich,Headline,,publisher_rank_within_author,4.0,1,1,1,1,,,,14.88,14.88,,9.9532,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Jodi Picoult,Piper,,publisher_rank_within_author,4.0,1,1,1,1,,,,17.91,17.91,,13.7157,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,John Grisham,Random House Audio,,publisher_rank_within_author,4.0,2,2,1,1,,,,18.46,18.46,,12.2333,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Kahlil Gibran,Penguin Books,,publisher_rank_within_author,4.0,1,1,1,1,,,,19.95,19.95,,11.8201,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Laura Ingalls Wilder,HarperTrophy,,publisher_rank_within_author,4.0,6,6,2,2,,,,16.22,8.11,,11.0747,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Laurell K. Hamilton,Berkley,,publisher_rank_within_author,4.0,4,4,3,3,,,,28.42,9.4733,,12.5886,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Maeve Binchy,Delacorte Press,,publisher_rank_within_author,4.0,1,1,1,1,,,,17.17,17.17,,11.5896,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Marcel Proust,Nantier Beall Minoustchine Publishing,,publisher_rank_within_author,4.0,1,1,1,1,,,,15.56,15.56,,11.5174,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Margaret Weis,Harper Voyager,,publisher_rank_within_author,4.0,1,1,1,1,,,,6.64,6.64,,2.3986,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Marian Keyes,HarperCollins,,publisher_rank_within_author,4.0,1,1,3,3,,,,22.56,7.52,,15.7906,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Mark Twain,University of Wisconsin Press,,publisher_rank_within_author,4.0,1,1,1,1,,,,16.66,16.66,,11.829,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Mary Higgins Clark,Scribner,,publisher_rank_within_author,4.0,1,1,1,1,,,,12.87,12.87,,6.6265,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Mercedes Lackey,Luna Books,,publisher_rank_within_author,4.0,3,3,4,4,,,,31.48,7.87,,11.0689,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Neil Gaiman,William Morrow Paperbacks,,publisher_rank_within_author,4.0,2,2,2,2,,,,14.95,7.475,,8.8556,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Orson Scott Card,Legend,,publisher_rank_within_author,4.0,1,1,2,2,,,,21.34,10.67,,8.0283,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,P.G. Wodehouse,Everyman,,publisher_rank_within_author,4.0,3,3,4,4,,,,37.78,9.445,,10.7641,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Philip K. Dick,Vintage,,publisher_rank_within_author,4.0,3,3,1,1,,,,12.79,12.79,,7.4664,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Philippa Gregory,Atria Books,,publisher_rank_within_author,4.0,1,1,1,1,,,,0.07,0.07,,0.0418,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Piers Anthony,Del Rey Books,,publisher_rank_within_author,4.0,1,1,2,2,,,,27.54,13.77,,9.0159,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Plato,University of Chicago Press,,publisher_rank_within_author,4.0,1,1,1,1,,,,16.89,16.89,,9.9318,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Quentin Blake,David R. Godine,,publisher_rank_within_author,4.0,2,2,3,3,,,,20.49,6.83,,10.2825,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Ray Bradbury,Earthlight,,publisher_rank_within_author,4.0,1,1,1,1,,,,17.46,17.46,,12.4032,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Roald Dahl,Rowohlt Taschenbuch Verlag GmbH,,publisher_rank_within_author,4.0,1,1,2,2,,,,29.24,14.62,,8.9875,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Robert A. Heinlein,Pocket Books,,publisher_rank_within_author,4.0,2,2,1,1,,,,13.79,13.79,,8.7301,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Rumiko Takahashi,Glénat,,publisher_rank_within_author,4.0,1,1,0,0,,,,0.0,,,0.0,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Sandra Brown,Grand Central Publishing,,publisher_rank_within_author,4.0,6,6,3,3,,,,30.77,10.2567,,8.525,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Sophocles,Cambridge University Press,,publisher_rank_within_author,4.0,1,1,2,2,,,,21.81,10.905,,12.8046,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Stephen King,Simon & Schuster Audio,,publisher_rank_within_author,4.0,3,3,2,2,,,,29.12,14.56,,6.5951,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Terry Pratchett,Orbit,,publisher_rank_within_author,4.0,1,1,2,2,,,,15.09,7.545,,9.056,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Tom Clancy,Planeta Publishing,,publisher_rank_within_author,4.0,1,1,2,2,,,,23.31,11.655,,11.0474,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Tracy Hickman,Harper Voyager,,publisher_rank_within_author,4.0,1,1,1,1,,,,6.64,6.64,,3.3188,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Ursula K. Le Guin,Shambhala,,publisher_rank_within_author,4.0,2,2,1,1,,,,17.02,17.02,,9.251,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,V.C. Andrews,Debolsillo,,publisher_rank_within_author,4.0,1,1,1,1,,,,1.48,1.48,,0.7987,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Goldman,Applause Books,,publisher_rank_within_author,4.0,1,1,1,1,,,,18.69,18.69,,13.1583,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Shakespeare,SparkNotes,,publisher_rank_within_author,4.0,4,4,4,4,,,,35.07,8.7675,,11.8472,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Sleator,Dutton Juvenile,,publisher_rank_within_author,4.0,1,1,1,1,,,,19.07,19.07,,14.361,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Agatha Christie,BBC Audiobooks,,publisher_rank_within_author,5.0,1,1,2,2,,,,21.44,10.72,,8.5225,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Alan Dean Foster,Firebird,,publisher_rank_within_author,5.0,1,1,2,2,,,,17.59,8.795,,9.7929,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Aldous Huxley,Vintage Classics,,publisher_rank_within_author,5.0,1,1,2,2,,,,19.37,9.685,,11.9435,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Anne Rice,Penguin Books,,publisher_rank_within_author,5.0,2,2,1,1,,,,14.6,14.6,,7.1649,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,C.S. Lewis,Blackstone Audiobooks,,publisher_rank_within_author,5.0,1,1,1,1,,,,17.88,17.88,,8.5962,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Christopher Hitchens,Harper Perennial Modern Classics,,publisher_rank_within_author,5.0,1,1,2,2,,,,13.05,6.525,,9.7446,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Chuck Palahniuk,Jonathan Cape,,publisher_rank_within_author,5.0,1,1,1,1,,,,5.65,5.65,,3.41,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Clive Cussler,Berkley Trade,,publisher_rank_within_author,5.0,1,1,2,2,,,,17.97,8.985,,10.6357,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dan Simmons,Spectra,,publisher_rank_within_author,5.0,1,1,1,1,,,,16.33,16.33,,10.5881,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dave Eggers,NYRB Classics,,publisher_rank_within_author,5.0,1,1,1,1,,,,13.76,13.76,,8.6891,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dean Koontz,Bantam,,publisher_rank_within_author,5.0,7,7,1,1,,,,15.14,15.14,,10.5417,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dick Francis,Putnam Adult,,publisher_rank_within_author,5.0,1,1,1,1,,,,3.15,3.15,,1.8431,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Dr. Seuss,HarperCollinsChildren’sBooks,,publisher_rank_within_author,5.0,4,4,2,2,,,,11.77,5.885,,6.8256,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Ernest Hemingway,Picador USA,,publisher_rank_within_author,5.0,1,1,1,1,,,,12.86,12.86,,9.327,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Francine Pascal,Simon Pulse,,publisher_rank_within_author,5.0,1,1,1,1,,,,7.71,7.71,,4.8515,Publisher spread inside top author portfolios.
