evidence_group_id,evidence_block,entity_level,entity,parent_entity,region,row_count,order_count,product_count,positive_product_count,negative_product_count,mixed_region_product_count,sales,sales_share_pct,profit,profit_margin_pct,avg_discount,loss_line_count,gross_loss,gross_loss_share_pct,min_margin_pct,max_margin_pct,rank_by_sales,rank_by_profit,rank_by_loss,note
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10004586 / G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture / Furnishings,,12,12,4,3,1,1,162.02,,51.53,31.8,0.233,4,-7.97,,-30.0,48.0,,1079,628,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10003849 / DAX Metal Frame, Desktop, Stepped-Edge",Furniture / Furnishings,,10,10,3,2,1,1,323.84,,52.22,16.13,0.24,4,-42.5,,-52.5,39.0,,1076,631,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10000260 / 6"" Cubicle Wall Clock, Black",Furniture / Furnishings,,8,8,3,2,1,1,249.17,,52.42,21.04,0.2,2,-11.65,,-60.0,36.0,,1075,632,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001036 / Cardinal EasyOpen D-Ring Binders,Office Supplies / Binders,,16,16,4,3,1,1,418.61,,53.01,12.66,0.25,4,-76.78,,-8.39,50.0,,1071,636,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10000320 / OIC Stacking Trays,Furniture / Furnishings,,12,12,3,2,1,1,165.66,,53.44,32.26,0.167,2,-4.28,,-40.0,38.4,,1068,639,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002432 / Wilson Jones Standard D-Ring Binders,Office Supplies / Binders,,16,16,4,3,1,1,193.29,,53.84,27.85,0.325,6,-21.66,,-165.0,40.0,,1063,644,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10004666 / DAX Clear Channel Poster Frame,Furniture / Furnishings,,6,6,3,2,1,1,239.11,,55.4,23.17,0.2,2,-20.12,,-57.5,37.0,,1057,650,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10000222 / Seth Thomas 16"" Steel Case Clock",Furniture / Furnishings,,10,10,4,3,1,1,883.46,,56.52,6.4,0.24,2,-87.7,,-67.5,33.0,,1049,658,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10003971 / Belkin 6 Outlet Metallic Surge Strip,Office Supplies / Appliances,,18,18,4,3,1,1,524.9,,57.5,10.95,0.167,2,-23.52,,-19.35,26.0,,1046,661,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002706 / Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies / Binders,,14,14,3,2,1,1,382.7,,58.83,15.37,0.343,4,-58.26,,-170.0,40.0,,1038,669,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10001475 / Contract Clock, 14"", Brown",Furniture / Furnishings,,10,10,3,2,1,1,668.19,,58.91,8.82,0.28,4,-91.44,,-65.0,34.0,,1037,670,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001249 / Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies / Binders,,20,20,4,3,1,1,341.97,,59.46,17.39,0.35,8,-68.65,,-80.0,46.0,,1034,673,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002412 / Wilson Jones __nap_ Scratch Pad Binder Tool for Ring Binders,Office Supplies / Binders,,10,10,3,2,1,1,201.84,,61.48,30.46,0.2,2,-20.3,,-175.0,45.0,,1020,687,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10001107 / GBC White Gloss Covers, Plain Front",Office Supplies / Binders,,14,14,3,2,1,1,538.66,,62.84,11.67,0.5,8,-116.42,,-76.67,33.75,,1014,693,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10002942 / WD My Passport Ultra 1TB Portable External Hard Drive,Technology / Accessories,,12,12,3,1,2,1,2014.8,,67.62,3.36,0.167,10,-49.68,,-3.75,10.27,,990,717,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10004767 / Safco Drafting Table,Furniture / Tables,,8,8,2,1,1,1,1277.64,,68.14,5.33,0.2,4,-11.36,,-1.43,16.47,,989,718,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001758 / Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies / Binders,,8,8,2,1,1,1,200.78,,70.59,35.16,0.175,2,-14.74,,-76.67,47.0,,975,732,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000027 / Hoover Commercial SteamVac,Office Supplies / Appliances,,8,8,3,2,1,1,336.78,,70.62,20.97,0.2,2,-27.16,,-250.0,30.0,,974,733,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10000050 / Angle-D Binders with Locking Rings, Label Holders",Office Supplies / Binders,,20,20,4,3,1,1,395.66,,70.66,17.86,0.33,6,-63.07,,-165.0,47.0,,973,734,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10001935 / 3M Hangers With Command Adhesive,Furniture / Furnishings,,16,16,4,3,1,1,216.08,,72.0,33.32,0.15,2,-2.81,,-47.5,39.26,,966,741,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10002930 / Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology / Machines,,6,6,3,2,1,1,931.29,,73.83,7.93,0.3,2,-36.08,,-143.33,27.0,,960,747,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001634 / Wilson Jones Active Use Binders,Office Supplies / Binders,,12,12,3,2,1,1,230.05,,74.11,32.22,0.3,4,-18.35,,-9.29,49.0,,958,749,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10001196 / Avery Flip-Chart Easel Binder, Black",Office Supplies / Binders,,8,8,3,2,1,1,478.93,,75.64,15.79,0.425,4,-81.02,,-76.67,33.75,,950,757,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10001767 / SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology / Accessories,,12,12,3,2,1,1,1855.54,,75.98,4.09,0.1,6,-64.78,,-11.25,11.0,,948,759,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10002323 / SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology / Accessories,,22,22,4,3,1,1,1768.0,,76.02,4.3,0.109,12,-61.88,,-8.75,13.0,,947,760,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003984 / Lock-Up Easel 'Spel-Binder',Office Supplies / Binders,,14,14,3,1,2,1,1409.38,,78.74,5.59,0.486,8,-275.6,,-76.67,18.19,,935,772,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10002396 / DAX Copper Panel Document Frame, 5 x 7 Size",Furniture / Furnishings,,10,10,3,2,1,1,342.18,,79.51,23.24,0.2,2,-22.64,,-45.0,36.96,,928,779,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000088 / GBC Imprintable Covers,Office Supplies / Binders,,16,16,4,3,1,1,483.12,,79.93,16.55,0.363,6,-84.55,,-3.59,49.0,,923,784,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10003981 / Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture / Chairs,,14,14,2,1,1,1,8840.11,,82.23,0.93,0.271,12,-113.07,,-1.43,2.84,,917,790,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003707 / Aluminum Screw Posts,Office Supplies / Binders,,22,22,4,2,2,1,708.06,,82.4,11.64,0.436,12,-155.65,,-150.0,50.0,,916,791,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10002082 / Holmes HEPA Air Purifier,Office Supplies / Appliances,,12,12,4,3,1,1,479.16,,82.76,17.27,0.233,2,-39.2,,-225.0,35.0,,913,794,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001617 / GBC Wire Binding Combs,Office Supplies / Binders,,14,14,3,2,1,1,368.1,,83.13,22.58,0.371,4,-34.12,,-165.0,33.75,,912,795,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10003878 / Linden 10"" Round Wall Clock, Black",Furniture / Furnishings,,12,12,3,2,1,1,507.3,,83.73,16.51,0.167,2,-39.73,,-65.0,34.0,,909,798,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10002456 / Master Caster Door Stop, Large Neon Orange",Furniture / Furnishings,,14,14,4,3,1,1,308.67,,84.59,27.41,0.171,2,-12.38,,-42.5,43.0,,904,803,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10004249 / Staple holder,Office Supplies / Appliances,,10,10,4,3,1,1,469.22,,84.75,18.06,0.2,2,-12.69,,-265.0,27.0,,902,805,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10000580 / Logitech G13 Programmable Gameboard with LCD Display,Technology / Accessories,,8,8,3,1,2,1,2079.74,,86.39,4.15,0.1,4,-71.99,,-11.25,11.0,,891,816,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10003040 / Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies / Appliances,,10,10,3,2,1,1,1331.35,,87.41,6.57,0.2,2,-181.55,,-270.0,26.0,,883,824,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10003357 / Grandstream GXP2100 Mainstream Business Phone,Technology / Phones,,8,8,4,3,1,1,1193.24,,91.79,7.69,0.25,2,-18.36,,-20.0,10.0,,867,840,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002072 / Cardinal Slant-D Ring Binders,Office Supplies / Binders,,10,10,3,2,1,1,239.84,,92.11,38.41,0.18,2,-13.9,,-66.67,50.0,,865,842,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10000293 / Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture / Furnishings,,8,8,3,2,1,1,2863.89,,92.66,3.24,0.05,2,-58.96,,-17.5,6.0,,862,845,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10001552 / Logitech K350 2.4Ghz Wireless Keyboard,Technology / Accessories,,10,10,2,1,1,1,2309.33,,94.56,4.09,0.08,4,-80.63,,-11.25,5.87,,855,852,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10004963 / Eldon 400 Class Desk Accessories, Black Carbon",Furniture / Furnishings,,12,12,4,3,1,1,318.5,,95.2,29.89,0.167,2,-12.6,,-45.0,42.0,,853,854,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10001918 / C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture / Furnishings,,16,16,4,3,1,1,274.34,,95.45,34.79,0.125,2,-1.99,,-52.5,39.0,,850,857,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003684 / Wilson Jones Legal Size Ring Binders,Office Supplies / Binders,,18,18,3,2,1,1,1064.32,,96.76,9.09,0.422,8,-237.49,,-66.67,37.5,,844,863,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-BO-10003660 / Bush Cubix Collection Bookcases, Fully Assembled",Furniture / Bookcases,,6,6,2,1,1,1,1458.47,,97.23,6.67,0.233,2,-207.72,,-156.67,23.0,,842,865,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-AP-10001303 / Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies / Appliances,,8,8,3,2,1,1,294.52,,97.51,33.11,0.2,2,-27.86,,-175.0,45.0,,840,867,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10000129 / Fellowes Recycled Storage Drawers,Office Supplies / Storage,,6,6,2,1,1,1,2575.9,,97.71,3.79,0.067,2,-57.74,,-1.09,7.0,,837,870,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10000422 / Global Highback Leather Tilter in Burgundy,Furniture / Chairs,,18,18,4,2,2,1,5295.62,,98.27,1.86,0.144,10,-236.57,,-12.0,10.91,,834,873,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001922 / Storex Dura Pro Binders,Office Supplies / Binders,,10,10,3,2,1,1,306.5,,98.72,32.21,0.32,2,-3.92,,-165.0,33.75,,832,875,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001524 / GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies / Binders,,28,28,3,2,1,1,1560.91,,99.03,6.34,0.4,10,-347.43,,-160.0,35.0,,829,878,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10001940 / Staple-based wall hangings,Furniture / Furnishings,,20,20,4,3,1,1,439.39,,100.61,22.9,0.28,8,-38.21,,-19.0,44.0,,823,884,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10002335 / Logitech Media Keyboard K200,Technology / Accessories,,8,8,3,1,2,1,1007.71,,100.77,10.0,0.1,4,-5.6,,-1.25,19.0,,819,888,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10004233 / GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies / Binders,,16,16,4,3,1,1,620.41,,104.89,16.91,0.288,4,-113.85,,-160.0,42.93,,802,905,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10003217 / Eureka Sanitaire  Commercial Upright,Office Supplies / Appliances,,6,6,2,1,1,1,3049.06,,106.05,3.48,0.333,2,-357.93,,-270.0,15.91,,794,913,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
