evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,violation_share_pct,fine_share_pct,avg_fine_per_violation,notes
facility_category_profile,facility_type_category,BOWLING LANES/BANQUETS,Food Protection,,category_rank_in_facility_type,2.0,3,1,11,0,0,0,1150.0,0.0021,0.0018,104.5455,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,BOWLING LANES/BANQUETS,Personnel,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 2 YRS TO 12 YRS,Insect and Rodent Control,,category_rank_in_facility_type,1.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 2 YRS TO 12 YRS,Personnel,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 2 YRS TO 12 YRS,Food Maintenance,,category_rank_in_facility_type,3.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GENERAL STORE,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,6,0,0,0,300.0,0.0011,0.0005,50.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GENERAL STORE,Insect and Rodent Control,,category_rank_in_facility_type,2.0,2,1,4,0,0,0,500.0,0.0008,0.0008,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GENERAL STORE,Food Equipment and Utensil,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/ RESTAURANT,Food Maintenance,,category_rank_in_facility_type,1.0,7,1,23,0,0,0,2300.0,0.0044,0.0037,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/ RESTAURANT,Food Protection,,category_rank_in_facility_type,2.0,6,1,9,0,0,0,900.0,0.0017,0.0014,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/ RESTAURANT,Personnel,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,500.0,0.0004,0.0008,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/ RESTAURANT,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBALCAL,Food Equipment and Utensil,,category_rank_in_facility_type,1.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBALCAL,Food Maintenance,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBALCAL,Toilet and Hand Washing Facilities for Staff,,category_rank_in_facility_type,3.0,2,1,2,2,0,0,500.0,0.0004,0.0008,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Liquor,Food Maintenance,,category_rank_in_facility_type,1.0,408,211,1036,0,0,0,80300.0,0.1972,0.1285,77.5097,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Liquor,Food Protection,,category_rank_in_facility_type,2.0,292,143,455,39,0,0,50450.0,0.0866,0.0808,110.8791,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Liquor,Insect and Rodent Control,,category_rank_in_facility_type,3.0,274,129,306,0,0,0,50500.0,0.0583,0.0808,165.0327,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Long-Term Care Facility,Food Maintenance,,category_rank_in_facility_type,1.0,3,1,9,0,0,0,900.0,0.0017,0.0014,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Long-Term Care Facility,Food Protection,,category_rank_in_facility_type,2.0,2,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MOBILE DESSERTS VENDOR,Food Protection,,category_rank_in_facility_type,1.0,12,7,14,12,0,0,6200.0,0.0027,0.0099,442.8571,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,REHAB CENTER,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,7,0,0,0,700.0,0.0013,0.0011,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,REHAB CENTER,Food Protection,,category_rank_in_facility_type,2.0,3,1,6,1,0,0,1000.0,0.0011,0.0016,166.6667,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,REHAB CENTER,Personnel,,category_rank_in_facility_type,3.0,1,1,1,0,0,0,250.0,0.0002,0.0004,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RIVERWALK,Food Protection,,category_rank_in_facility_type,1.0,4,2,6,4,0,0,2200.0,0.0011,0.0035,366.6667,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RIVERWALK,Food Maintenance,,category_rank_in_facility_type,2.0,5,3,5,0,0,0,400.0,0.001,0.0006,80.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RIVERWALK,Toilet / Hand Washing Facilities For Customers,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ROOFTOP/RESTAURANT,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,TEA BREWING,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,TEA BREWING,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Theater & Restaurant,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,convenience,Food Maintenance,,category_rank_in_facility_type,1.0,10,6,18,0,0,0,1700.0,0.0034,0.0027,94.4444,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,convenience,Food Protection,,category_rank_in_facility_type,2.0,5,4,6,0,0,0,600.0,0.0011,0.001,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,convenience,Food Equipment and Utensil,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,drug treatment facility,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,drug treatment facility,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Assisted Living,Food Maintenance,,category_rank_in_facility_type,1.0,6,2,8,0,0,0,800.0,0.0015,0.0013,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Assisted Living,Food Protection,,category_rank_in_facility_type,2.0,5,2,8,1,0,0,1200.0,0.0015,0.0019,150.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,CHARITY AID KITCHEN,Food Protection,,category_rank_in_facility_type,1.0,5,1,5,0,0,0,500.0,0.001,0.0008,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,CHARITY AID KITCHEN,Food Maintenance,,category_rank_in_facility_type,2.0,3,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,COLLEGE,Food Maintenance,,category_rank_in_facility_type,1.0,9,1,37,0,0,0,3000.0,0.007,0.0048,81.0811,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,COLLEGE,Food Protection,,category_rank_in_facility_type,2.0,9,1,19,1,0,0,2100.0,0.0036,0.0034,110.5263,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,COLLEGE,Insect and Rodent Control,,category_rank_in_facility_type,3.0,6,1,8,0,0,0,1500.0,0.0015,0.0024,187.5,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Children's Services Facility,Food Maintenance,,category_rank_in_facility_type,1.0,1093,387,2610,0,0,0,229800.0,0.4969,0.3679,88.046,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Children's Services Facility,Food Protection,,category_rank_in_facility_type,2.0,655,298,896,115,0,0,112300.0,0.1706,0.1798,125.3348,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Children's Services Facility,Insect and Rodent Control,,category_rank_in_facility_type,3.0,277,125,324,0,0,0,48500.0,0.0617,0.0776,149.6914,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAY CARE,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,12,0,0,0,800.0,0.0023,0.0013,66.6667,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAY CARE,Insect and Rodent Control,,category_rank_in_facility_type,2.0,2,1,4,0,0,0,500.0,0.0008,0.0008,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAY CARE,Personnel,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 6 WKS-5YRS,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 6 WKS-5YRS,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION/MINI MART,Food Maintenance,,category_rank_in_facility_type,1.0,13,4,43,0,0,0,3500.0,0.0082,0.0056,81.3953,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION/MINI MART,Food Protection,,category_rank_in_facility_type,2.0,13,4,20,2,0,0,2500.0,0.0038,0.004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION/MINI MART,Food Equipment and Utensil,,category_rank_in_facility_type,3.0,4,2,4,0,0,0,500.0,0.0008,0.0008,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/TAVERN,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/TAVERN,Food Protection,,category_rank_in_facility_type,2.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MOBILE DESSERT VENDOR,Food Protection,,category_rank_in_facility_type,1.0,1,1,2,1,0,0,600.0,0.0004,0.001,300.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MOVIE THEATER,Food Maintenance,,category_rank_in_facility_type,1.0,3,1,11,0,0,0,700.0,0.0021,0.0011,63.6364,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MOVIE THEATER,Food Protection,,category_rank_in_facility_type,2.0,3,1,5,0,0,0,300.0,0.001,0.0005,60.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MOVIE THEATER,Personnel,,category_rank_in_facility_type,3.0,1,1,1,0,0,0,250.0,0.0002,0.0004,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NURSING HOME,Food Maintenance,,category_rank_in_facility_type,1.0,13,4,47,0,0,0,4700.0,0.0089,0.0075,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NURSING HOME,Food Protection,,category_rank_in_facility_type,2.0,12,4,20,6,0,0,4400.0,0.0038,0.007,220.0,Check whether facility-type patterns explain category-level burden.
